city,size_rank,date,rent,value,newconstruciton_count,newconstruciton_pricepersqft,rent_affordability,home_owner_affordability,years_for_downpayment,new_renter_income_needed,affordable_home_price,median_sale_price,unemployment,cpi,empl_services,empl_total_nonfarm,empl_mining,empl_wholesale,empl_localgov,empl_horeca,empl_professional_and_business_services,empl_transport_and_utilities,empl_information,empl_finance,empl_manufacuring,salary_hourly,electricity_price,population,fedfunds_rate
la,2.0,2020-01-31,3128.393457064778,683490.5234417706,119.0,576.6862795258805,0.3601523725531859,0.5017093236547002,17.121383686323238,92437.56870257184,421917.1686179982,685333.0,4.4,,4788.884251887221,6302.4,2.3,302.11810183210497,575.313681739113,785.3229514365559,985.396474216727,248.48176668449696,251.106305503685,344.101767368382,498.0866355372541,32.06,0.193,13178.547,1.55
la,2.0,2020-02-29,3141.8689088495066,685196.5956642688,131.0,596.5591397849462,0.3609621929480814,0.4952024017194733,17.14837690351977,92711.79791136691,429247.2472280196,693667.0,4.4,,4802.50209496414,6316.3,2.3,301.80843106852893,576.139936211708,786.9494554910392,987.334817929866,244.901433700606,253.16331255065296,344.972369665305,498.05851258015696,32.64,0.193,13178.547,1.58
la,2.0,2020-03-31,3147.4117975380686,686317.3146581127,158.0,597.2814451382694,0.3575261511359613,0.4913158282351481,17.035575006929143,92543.21885138028,433363.1971097615,705000.0,6.1,,4728.07706047569,6238.2,2.3,297.679149185643,577.968327487036,756.8514624735379,967.988740809586,242.01338994947497,251.30835284787705,343.115938102322,495.554097775158,32.7,0.193,13178.547,0.65
la,2.0,2020-04-30,3135.288390965445,687552.2508665433,91.0,584.6898372195336,,0.4812205761131495,16.908312546105638,,444096.6930473141,710000.0,16.3,,3856.6269835955504,5252.8,2.1,257.119816261352,555.7489993046729,427.83634473388,854.359502057346,224.034477722421,194.382830433983,321.729255673104,438.613014301046,33.95,0.191,13178.547,0.05
la,2.0,2020-05-31,3135.554043067384,686672.5614947695,106.0,560.7438919174756,0.3482910502890198,0.4732112457859574,16.737537165786215,91761.52930673216,451635.4745003693,708000.0,18.0,,3880.8385931118896,5295.0,1.9,263.948799800269,534.346592209216,419.85570688045,864.628348472361,226.542604640618,193.356346207442,322.697125657001,449.84222445381295,33.87,0.199,13178.547,0.05
la,2.0,2020-06-30,3149.7254256570805,683647.268182802,134.0,610.6337960285329,0.3440907453967681,0.4645462834207423,16.533504857564274,91386.34395858772,458797.0400583519,708000.0,16.6,,4045.99493989799,5461.8,1.9,269.26701408696704,531.7544470522811,486.98317653489306,872.981707874559,232.33596830209493,190.34688140012292,322.009973451964,458.63936727512095,33.65,0.198,13178.547,0.08
la,2.0,2020-07-31,3183.067858660245,683339.2946611244,171.0,575.8692816695298,0.3405728364873615,0.4545102656849272,16.396214021168337,91166.16328048868,469824.1549263705,728333.0,17.1,,4070.2154828214702,5487.6,2.0,268.812589347756,532.724900972464,481.2033406575409,879.475881546866,232.83535406127496,197.43305317163896,321.816256851842,456.869243300812,33.67,0.2,13178.547,0.09
la,2.0,2020-08-31,3194.8417801333662,688687.6870989627,186.0,542.8571428571429,0.3373227205459344,0.4514171023822121,16.410641072940912,90899.16185433132,477164.6133552845,753667.0,15.4,,4080.474419687371,5506.4,2.0,270.848779403278,519.4538290901629,479.757903496422,884.776449936568,236.755679758288,198.859960032027,323.48294637045893,457.411119221321,34.18,0.2,13178.547,0.1
la,2.0,2020-09-30,3208.1864725542323,700245.1977407713,214.0,616.6521429137289,0.3372049496256415,0.4567813351536111,16.68336596133501,90820.44897232398,479102.0239114824,770333.0,10.9,,4125.418700189,5552.3,2.0,272.349316792276,530.359164272978,499.329882743364,887.558347556243,237.916808894786,203.27075771125,323.849786093991,457.364670358705,33.74,0.199,13178.547,0.09
la,2.0,2020-10-31,3217.1346815127235,714060.3111036769,213.0,563.7162902342366,0.3383995073339141,0.4635069788825384,17.02758716921716,90992.84158013048,481044.8167269644,775000.0,9.8,,4232.28218799776,5648.3,2.2,276.632682188115,527.5692047919661,524.26118038788,908.3465961502968,238.457352561441,214.03822690528705,326.969916774149,459.095120643656,33.82,0.208,13178.547,0.09
la,2.0,2020-11-30,3240.957942685869,729311.878549893,206.0,649.7175141242938,0.3396600413318586,0.4698654546978535,17.384153115702322,91301.88892737322,484358.2831858884,771667.0,9.7,,4273.164735801751,5685.4,2.1,277.420989672245,526.447713627912,540.059383950878,913.959460799751,241.16372579631496,216.94192056686,326.78100627577,458.341241466336,34.06,0.208,13178.547,0.09
la,2.0,2020-12-31,3251.292458179957,743790.663324269,288.0,566.4897698209719,0.3378848700261865,0.4713658201122974,17.58303004603765,91527.11222873315,492514.3142935393,768333.0,10.0,,4230.635512550351,5638.6,2.1,276.359521706076,525.863319214253,492.710278746208,918.320329515394,244.075777532972,217.98832712397092,327.362877291125,458.061835990754,34.46,0.208,13178.547,0.09
la,2.0,2021-01-31,3274.3209994319386,753553.3610134708,140.0,563.6710066687838,0.3362091710034506,0.4671390493979963,17.645788194858337,91904.29050940082,504202.7016375522,767667.0,10.2,,4182.385887197072,5593.1,2.0,276.176752297924,524.802524041978,453.242497891838,929.567244505562,243.31599517658296,207.860021426895,327.83896972047404,454.9335616147361,34.64,0.207,12970.073,0.09
la,2.0,2021-02-28,3293.2392912413625,759767.9354640617,171.0,536.2185176592337,0.3352979184191891,0.4709600251647414,17.66442537395246,92276.35101165569,503488.9535508749,777667.0,9.8,,4274.26535237647,5680.4,2.1,277.643417575464,522.2801569532801,509.170146478166,936.6038579460292,243.884755347934,208.80226861411305,328.153557336632,456.998888508681,34.68,0.219,12970.073,0.08
la,2.0,2021-03-31,3329.904156675323,763425.0517649505,211.0,566.9315654074547,0.3389454179106875,0.4878978504288806,17.828933917654396,92819.0457921437,485950.6497269204,796000.0,9.6,,4323.62307926267,5739.3,1.9,278.058027614196,522.629295768127,531.9641090149729,940.474554489466,246.77022605101897,217.98194471491,329.221541959246,459.543978747334,34.44,0.219,12970.073,0.07
la,2.0,2021-04-30,3349.4049735511526,770975.8762415666,215.0,703.5790761700825,0.3433435812307648,0.4947360795163635,18.119975619253477,93363.10655664717,483350.4651780043,817750.0,9.4,,4388.41173987516,5806.2,2.1,278.930530782788,526.52962285875,574.9233218567949,943.963881997784,242.57188318996896,227.16628954661,330.32420285950803,460.385842202114,34.4,0.22,12970.073,0.07
la,2.0,2021-05-31,3378.884013931363,781448.1350141285,196.0,621.9152488919675,0.3481658114465966,0.4988244625091841,18.4450959919905,94205.89571557502,485790.68149802566,836083.0,8.7,,4424.5850202428,5855.7,2.0,278.647488386865,528.464838885464,597.591176481949,944.89418366476,243.675704466168,233.783519318831,329.98430418696,461.925030970316,34.9,0.22,12970.073,0.06
la,2.0,2021-06-30,3404.905792843408,794235.5418350474,221.0,580.7200929152149,0.3500063022438069,0.5032929083876945,18.59487867252033,95420.10687489584,488862.01236208255,849417.0,9.3,,4441.27912967902,5860.6,2.0,277.56329852213,530.317892680532,619.6149584684459,937.085976633526,243.426256472154,232.23342448490897,328.53550920128293,461.66968102579295,34.61,0.218,12970.073,0.08
la,2.0,2021-07-31,3438.566882351468,806480.3215418366,183.0,632.7632361793937,0.3522027451102471,0.5007657866296652,18.698085799022817,96943.10069097116,499519.8043460238,854667.0,8.8,,4504.73712146508,5945.8,2.0,281.05697560115004,539.036415064524,653.3249594261849,949.4511467141208,244.61520753931896,231.576322242496,330.530492400274,463.6580347687751,34.8,0.221,12970.073,0.1
la,2.0,2021-08-31,3482.7032608358486,815535.7150838672,151.0,612.7173913043479,0.3556773112723919,0.5009372802097849,18.754144586057134,98727.05728632808,505249.1282705516,856333.0,8.3,,4545.3896166862,5993.7,2.0,281.406409750415,541.013873221263,664.3173467998561,950.9108393816708,244.912612449845,253.880146595353,330.79993810835293,464.12550590723504,35.3,0.221,12970.073,0.09
la,2.0,2021-09-30,3522.235783003852,822230.3668632671,130.0,635.872825434913,0.3608275441592146,0.5073222140257418,18.89117805646136,100304.48079784351,502689.3711002163,853000.0,7.1,,4523.3729523888205,5960.2,2.0,278.912073133828,536.9926431877819,674.197525865399,951.1905947072108,245.764181539278,237.38675430883492,327.869464995365,463.34782935768,35.0,0.222,12970.073,0.08
la,2.0,2021-10-31,3549.8940179655524,828708.7967532194,149.0,580.8957952468007,0.3651944537538104,0.519585881632335,19.04268371232506,101558.84162309804,493603.1120542194,851667.0,6.6,,4615.82509416055,6066.0,2.0,283.751810757902,538.7036734978972,688.7346642689049,978.051962296922,249.474034481804,244.905396099489,332.520960726544,467.771318761753,35.49,0.239,12970.073,0.08
la,2.0,2021-11-30,3569.374871931644,837073.6193867852,165.0,560.9756097560976,0.3682778251699045,0.5241966420587036,19.215010393467995,102551.5472993828,494133.5271749545,850000.0,5.9,,4640.97034479345,6090.2,2.0,284.40105034141203,538.69478980813,693.2711582151841,982.5067580419412,251.213698941297,251.443778013257,332.823156165376,469.8208818892911,35.59,0.24,12970.073,0.08
la,2.0,2021-12-31,3592.11295536468,847294.8058390003,270.0,543.7689202825429,0.3695899320822159,0.5284068997019148,19.31762065343973,103634.0918723212,495975.12099527457,855000.0,5.5,,4655.6935965443,6104.9,2.0,285.01864843625,538.29822840511,704.2179584836259,984.580104201507,255.430361184158,246.653840718252,333.48499251141897,470.65684650554704,35.81,0.24,12970.073,0.08
la,2.0,2022-01-31,3628.7190243801047,860123.6325625727,138.0,633.1727460426704,0.3698556777267411,0.5457982979785473,19.44598033747908,104534.4867750081,485345.31148013537,856667.0,6.0,,4641.7471405548495,6101.7,2.0,283.05215062614104,538.279616682687,693.523406251082,981.7814785619888,253.68277603999297,254.96995970010096,332.51002413511503,470.35949141112184,36.7,0.248,12870.137,0.08
la,2.0,2022-02-28,3672.771783480314,875642.223564156,157.0,610.6870229007634,0.3706807967254488,0.567709171816269,19.634496298642947,105535.4428473047,472530.4912613609,866667.0,5.3,,4700.59157477176,6147.5,2.1,284.450816085801,538.6172839137371,708.199755687576,993.194651345173,257.752806110916,262.42340577233,332.780893797249,473.9187939184711,35.95,0.248,12870.137,0.08
la,2.0,2022-03-31,3720.3482044460216,893264.6455644219,184.0,666.6666666666666,0.37132460164215,0.5972152279455847,19.884865394313465,106359.52332797882,455205.6212576904,881667.0,4.7,,4712.87777828165,6170.5,2.1,284.283880943397,539.105398009166,714.211821147832,994.7740655877632,258.20974065277,259.88292802661493,332.262389949294,475.0909409413151,36.01,0.258,12870.137,0.2
la,2.0,2022-04-30,3762.775877765743,909024.4846007704,139.0,635.5263157894736,0.373167987901621,0.6500891613870695,20.09797528266052,107532.58840603524,421240.0025583858,911667.0,4.4,,4732.04636223516,6188.9,2.0,284.623773225283,538.805923970183,721.912292205584,1002.12551348644,260.39557093610404,257.627067171283,331.851510918703,476.906778451689,36.39,0.251,12870.137,0.33
la,2.0,2022-05-31,3795.981901108701,921303.4609813044,150.0,905.1559150890394,0.3742063228408276,0.6693787018668397,20.24100598622223,108461.84208747344,413268.6778037152,935000.0,4.1,,4733.7234822485,6199.2,1.9,284.51572878165297,536.391155629148,724.3914019190988,1002.89108029561,259.446060231896,260.614074286075,330.284371583508,477.106871672164,36.84,0.254,12870.137,0.77
la,2.0,2022-06-30,3823.3213808054256,928096.8908898544,136.0,789.7049084384481,0.3750247369009122,0.6886430036125926,20.28806655956908,109231.58348497273,403391.2273949241,940000.0,4.5,,4734.91169580704,6199.5,2.0,284.107592538875,541.3254542771609,731.1802345150211,997.904737580665,255.61656052253892,261.651512892778,329.111177182589,477.72962464719706,36.64,0.249,12870.137,1.21
la,2.0,2022-07-31,3845.792474168163,929961.992626378,108.0,687.1731354190667,0.3747009503872872,0.6802174776391354,20.233891288922177,109652.5138905579,409668.6499316329,920667.0,4.5,,4748.56337752134,6234.7,2.0,283.255480057655,545.66385506424,736.109494914081,999.084583154019,259.70630069139304,264.20939140344,328.11449505356603,479.9535677421901,37.07,0.247,12870.137,1.68
la,2.0,2022-08-31,3855.21540738782,926560.2369862924,106.0,685.3582554517134,0.3739142031505362,0.663587711892623,20.07260034828113,109924.14170278204,419366.9019998944,897333.0,4.4,,4759.16964011492,6231.6,2.0,283.272665588282,545.149901194884,739.5747043453939,999.78188283126,258.296595276071,267.130712940698,326.559659791618,480.02347392815904,36.85,0.247,12870.137,2.33
la,2.0,2022-09-30,3858.727520464208,920423.773619528,132.0,655.2094522019335,0.3733495803782812,0.7110295719285255,19.87711410128033,110136.87169521971,385642.9008714655,879000.0,4.1,,4765.48034817304,6227.7,2.0,283.011147809436,542.736453168971,744.323410553523,1005.39360089999,258.22992194470004,261.31619087241,325.23469212043096,478.934301043185,37.0,0.247,12870.137,2.56
la,2.0,2022-10-31,3865.459272166558,914648.7069715924,117.0,635.1515151515151,0.3725288889963546,0.7537304138239901,19.695061115624007,110254.5105657438,359227.97768734867,870000.0,4.2,,4764.36860885655,6230.8,2.0,282.227171768711,541.846949668952,744.4070509626649,1004.36503082844,257.940585520334,255.081816568398,324.236690760738,478.32940039074896,37.21,0.26,12870.137,3.08
la,2.0,2022-11-30,3870.3695417795607,910507.4334441312,124.0,610.5079125507599,0.3719801059878612,0.7421367771465704,19.542830851675404,110480.155802402,363614.82480500464,860000.0,4.3,,4763.26970203622,6229.6,2.0,282.15479943571,543.6890591768521,749.906644869597,1000.52758583634,255.47273457452496,253.04801666784303,322.556730254969,478.6680214567981,36.82,0.26,12870.137,3.78
la,2.0,2022-12-31,3872.8528512286734,907190.0870399356,154.0,599.8246990585133,0.3707167706243924,0.708844579875998,19.374433012617526,110668.05591441492,380850.8451251931,850000.0,4.0,,4763.26044266324,6235.5,2.0,282.20155854168803,546.012453270175,752.953406387355,999.3962909350572,254.21267002695205,251.547457884645,321.081090873466,478.448436549676,36.88,0.26,12870.137,4.1
la,2.0,2023-01-31,3878.217304282781,898616.4542083062,98.0,603.2545296931688,0.3691934428804034,0.695734926992831,19.087651396086176,110812.41000365306,384757.9042419452,839000.0,4.6,,4756.138569577632,6234.2,2.0,282.894887529628,547.306253776366,753.561216734136,992.191209550611,255.286119147996,243.497336410728,318.634238379827,478.70448799440703,37.13,0.271,12799.1,4.33
la,2.0,2023-02-28,3887.8921915494257,887427.9101957195,137.0,587.7056814653835,0.3676976827939953,0.6828685822635447,18.752142792970982,110930.1759828456,387382.99990878766,839000.0,4.7,,4758.08224626248,6222.8,2.0,281.928633264006,547.119166262688,757.8638522331421,984.083166440937,253.72281202817905,237.722484671872,317.597594813851,478.271685120578,37.03,0.271,,4.57
la,2.0,2023-03-31,3912.34565996712,877434.0952609862,201.0,727.5,0.3667529597502607,0.6886533324180921,18.44590057264753,111203.4215828705,378936.8986376326,848500.0,4.4,,4757.49022991519,6225.8,2.0,282.296048166523,548.2674626454441,762.009117705272,979.69252491096,254.050490505908,233.73426512689696,317.367566466794,477.73505101931295,36.89,0.269,,4.65
la,2.0,2023-04-30,3944.135399306232,875169.6729547613,150.0,636.4581497797357,0.3658003027054971,0.6716752248093225,18.29948090363245,111489.12525885036,388230.4970945894,862833.0,4.0,,4750.559428982951,6224.9,2.0,281.604294906608,548.568450453547,760.2504410193941,981.866709754579,253.65603265227296,224.27475978530103,316.47520231312893,476.745305427908,37.37,0.269,,4.83
la,2.0,2023-05-31,3966.4555034345367,879396.3683181294,175.0,621.2282570110046,0.3645500021710925,0.6762936143863951,18.292322831127706,111647.9870764748,386914.39716690354,876167.0,4.3,,4758.2998228691495,6239.1,2.0,281.56971837921503,549.724844892948,762.9402979906861,980.9160437966368,253.451607515208,222.478576403628,315.56157168544604,476.13295175309,37.13,0.269,,5.06
la,2.0,2023-06-30,3997.136131958643,887844.3011326095,184.0,699.2976626515124,0.363653820689738,0.697226814945887,18.40257484107005,111720.81653581808,377630.04864491086,888333.0,4.7,,4745.57381793664,6227.6,2.0,281.162578953009,557.129315613779,764.3080221408339,975.740024593744,251.61030275662603,213.806683695476,315.746333405405,475.98156200313497,37.22,0.273,,5.08
la,2.0,2023-07-31,4013.3216414417566,899882.746093914,161.0,583.8991537376587,0.3631460417129634,0.711634641950824,18.5904438186023,111879.08953936188,374325.8186900486,904000.0,4.9,,4730.9686734056095,6221.0,2.0,280.72076761669604,553.428349287936,762.537301481667,966.355646056502,253.623564632393,207.593289457952,314.340491434621,474.32276147940695,37.72,0.28,,5.12
la,2.0,2023-08-31,4040.122931425868,914317.02995696,174.0,636.2540192926045,0.3631345891573073,0.734683025898249,18.8317780320842,112163.78171299872,367429.1396932832,921333.0,5.3,,4734.421368981271,6213.1,1.9,280.913089749193,556.267411286261,763.6929502097548,968.471535378426,253.493063881733,201.272789901052,313.938123307539,473.743945276676,37.28,0.28,,5.33
la,2.0,2023-09-30,4030.423488198819,928745.0860104432,178.0,665.5817398160975,0.3634059466030946,0.7534199731689778,19.1047345134965,112358.94431421728,363005.7320092248,926333.0,5.0,,4736.96517599087,6208.7,1.9,280.64030587027503,555.566668486425,765.8817366336509,967.862661942614,253.90730797754296,200.875233210929,313.58314906775,474.692265603508,37.47,0.28,,5.33
la,2.0,2023-10-31,4023.95052373864,940737.621723282,161.0,656.8494005317306,0.3640641274149188,0.7887909930376843,19.332925675277878,112646.50503650655,349900.6983244043,924000.0,4.8,,4746.28206442884,6234.2,1.9,281.349244652035,558.169117632405,767.6074641327541,966.327712164455,254.554797577562,200.49358020751703,312.391621221408,474.765633053728,37.89,0.287,,5.33
la,2.0,2023-11-30,4021.7944511367086,949725.4008751122,216.0,601.6839378238342,0.3640836430110087,0.7843173592661992,19.500828744025643,112736.61033750468,355414.9382211656,918333.0,4.7,,4747.02959605548,6246.9,1.9,279.218554267587,559.650736980361,770.972341974459,960.0854026093468,255.93033174809696,199.53290860923096,313.49065942843,473.84906016485104,37.97,0.287,,5.33
la,2.0,2023-12-31,4034.277826847076,955451.069630938,192.0,550.5302048755527,0.3647298390480817,0.748438141769063,19.60070048257173,113020.91769716315,376461.1100933016,908333.0,4.7,,4761.5979513761295,6269.6,1.9,280.956263367492,558.995426866961,770.6919866333682,963.362572664906,254.756535493378,201.575801980708,312.161657037546,473.46345301219696,37.89,0.288,,5.33
la,2.0,2024-01-31,4061.410542429909,955529.9343134784,122.0,663.2425189816882,0.3645584907528956,0.7331053961568654,19.52794701631457,113407.58343681754,385150.7235801636,900000.0,5.5,,4771.8521618800605,6264.8,1.9,281.758367565128,560.134086598962,771.9730708717169,970.034140814454,255.40225468618,200.739244230668,314.98307069604,473.684644698696,37.74,0.285,,5.33
la,2.0,2024-02-29,4076.7283599072457,952375.6353149656,145.0,578.2416044776119,0.3643310806774368,0.736587841160375,19.395177358546263,113747.22723930338,381656.8163596319,905000.0,4.8,,4777.486228452911,6262.7,1.9,278.614044604591,561.972963297622,773.695934829176,967.553278318018,255.814400842656,198.818835637145,314.246254570408,472.09357605618703,37.9,0.285,,5.33
la,2.0,2024-03-31,4098.16140058072,951257.2733469696,224.0,665.2702136573105,0.3641533835180584,0.736552237347917,19.31781870721547,114008.3197662748,381016.6733911665,922583.0,4.9,,4790.32967902031,6265.1,1.9,278.555028466322,562.2350652429369,774.495399090275,967.5719991020328,255.264612433148,202.065385509479,313.453571611075,470.901995958566,37.73,0.291,,5.33
la,2.0,2024-04-30,4114.404669720439,955273.475631222,226.0,565.9241420830825,0.363407543980535,0.7483536439819456,19.338819399240457,114080.86772785702,375618.0160556,951083.0,4.3,,4795.835398527591,6272.3,1.9,279.186040459423,563.3994025297351,776.500045720322,960.0362100000752,255.29571484498905,208.358123080187,312.9602826424,470.210220410036,37.96,0.287,,5.33
la,2.0,2024-05-31,4135.858281081511,961831.9774602,209.0,575.5288933739386,0.363120796011221,0.7553268713265904,19.410801916213387,114295.16863614306,374263.76397661946,971083.0,4.7,,4798.9814867142095,6287.2,2.0,279.233420706364,563.114100037074,779.2917759019723,962.0882253550908,256.228322645373,205.646684528804,314.882208991789,469.352501783569,38.09,0.286,,5.33
la,2.0,2024-06-30,4154.058013521664,966273.901637414,207.0,593.1132735089321,0.3630219350754038,0.7476042207509951,19.44337783093697,114559.50815072162,380200.2684261047,986667.0,5.5,,4815.0731603475,6295.3,2.0,281.86406111863,562.570715714441,777.9247185931449,963.5458092758212,258.47883043266603,210.586371959318,315.31069827437693,468.986659530018,38.55,0.277,,5.33
la,2.0,2024-07-31,4171.316744353536,970969.9406215302,130.0,664.002514668902,0.363009446634328,0.7447838704222871,19.48486481654107,114849.51880744666,383638.2992811638,988167.0,6.0,,4830.216696544539,6299.8,2.0,281.488860047043,562.613350434018,781.8862232374602,963.473147438182,256.69536311024103,212.01417574096,315.806910336824,467.440343444924,38.35,0.282,,5.33
la,2.0,2024-08-31,4174.70682386235,976511.4636737216,137.0,589.622641509434,0.3627159809051679,0.725272456371141,19.542159892740777,115055.2006465604,397342.0887372419,971500.0,6.2,,4818.835668620672,6299.3,2.0,281.209638702282,574.2095855705329,781.558521490289,962.891480735665,257.10263412395403,207.484266364666,316.356653917337,466.799558402876,38.46,0.282,,5.33
la,2.0,2024-09-30,4177.889748426779,983323.0466959744,97.0,667.945205479452,0.3628621227525583,0.7093636208237498,19.625666049666552,115395.38988196592,409491.8974552547,951667.0,5.5,,4821.045934007049,6298.1,1.9,281.941349256332,563.479412554366,778.126361074971,962.069254040566,257.960590466643,206.597254593464,316.94270690982,466.235711754469,38.83,0.282,,5.13
la,2.0,2024-10-31,4171.898162618692,988987.192843202,122.0,674.8826291079812,0.364031044121055,0.7284916387455433,19.734001926498724,115767.12374064433,399969.76567984826,946667.0,5.6,,4821.68445050128,6302.4,1.9,281.74325728506403,564.590768716728,776.7445588615219,962.065588491948,257.201407702306,203.551482355524,317.129387817966,462.79581989984894,38.86,0.286,,4.83
la,2.0,2024-11-30,4175.067654333895,993933.000876377,110.0,629.0647660863447,0.3656486690238584,0.7555701026287879,19.827344598920263,116281.55179647384,386128.562573334,946667.0,5.4,,4824.058943848911,6305.1,1.9,282.141757149988,563.8539835438021,773.189093847789,963.158079707402,256.500558558,201.355384097549,315.65006738178903,460.956303261312,39.24,0.285,,4.64
la,2.0,2024-12-31,4181.35539229582,998400.7092300964,,,0.3667728656513316,0.752945878260992,19.910778684752508,116639.06254228328,389361.0038958221,,,,,,,,,,,,,,,,0.286,,4.48
chicago,3.0,2015-01-31,1460.0619359400937,196733.4779547834,,,0.2584751372477517,0.2365450381615591,6.131578529659026,53994.97045479713,266019.39772204106,178333.0,6.9,225.852,3352.7,4544.6,1.51025030459577,240.38047873452,435.964420551266,442.75730431629,806.0977443028249,215.86329796256,80.008774388924,293.714864338906,415.63760140119103,27.44,0.172,9552.351,0.11
chicago,3.0,2015-02-28,1465.929720747915,196977.22098240335,,,0.2581932201217665,0.2371252745607496,6.1288102634848345,54047.120614945845,265690.4139101177,174917.0,6.7,225.763,3358.9,4550.7,1.4881612480366295,239.96412422440105,437.713959602264,445.3764485390239,807.330857365655,217.01216165567,79.95140333280729,294.227544584005,414.590970061704,27.87,0.172,9552.351,0.11
chicago,3.0,2015-03-31,1475.8059921623471,197437.84525207465,,,0.2584618986389059,0.2383682816557968,6.13483618312002,54199.850006303415,264851.25566008483,177750.0,6.2,227.405,3376.6,4554.2,1.6524159172683897,240.699193597102,436.511014392318,445.22653100910304,806.535942833872,217.447075164552,79.1324055820958,294.127228749166,414.575462828136,27.73,0.172,9552.351,0.11
chicago,3.0,2015-04-30,1488.315063631002,197938.951798643,,,0.2587011608103826,0.2369555744624649,6.140398727675552,54347.51257106316,267421.8928583292,185417.0,5.8,227.704,3429.2,4573.0,1.57530686533067,241.43479351504,438.21815326136704,449.51433086941,812.7052571530611,219.04720461378892,80.3444703024553,295.25001724250893,414.01024726498895,27.51,0.175,9552.351,0.12
chicago,3.0,2015-05-31,1500.485452977445,198818.400882468,,,0.2590495053902383,0.2403427457561677,6.155680770611705,54528.599507521954,264312.0847128737,199133.0,5.9,228.494,3472.4,4595.7,1.54283353057762,242.400728090688,439.434081239714,453.170559371608,815.1360978498792,220.421819315656,80.8895517887029,296.225944454106,415.017527989164,27.38,0.176,9552.351,0.12
chicago,3.0,2015-06-30,1509.5532339626416,199554.01215835472,,,0.2587888573113394,0.242874560027388,6.15887325733425,54641.86750698248,262093.27198894063,210967.0,6.2,228.837,3499.2,4594.0,1.38603720860603,242.200362782878,436.7654309930021,453.05128260346095,814.3400153021059,222.115054546276,80.1086466861478,297.152392422102,416.04072195972304,27.3,0.161,9552.351,0.13
chicago,3.0,2015-07-31,1510.9661367540557,200367.47718382,,,0.2584566554979716,0.244132622595307,6.163629495724686,54749.90569573452,261607.07206131952,218300.0,6.1,228.588,3496.7,4602.9,1.43932844392117,242.267375930692,436.02066897531,452.9354101409271,820.624442351635,223.394412374318,79.7755208904092,296.89273339616693,416.518039818864,27.37,0.16,9552.351,0.13
chicago,3.0,2015-08-31,1510.8354416411205,201086.72312554088,,,0.2582995866526018,0.2417084279634771,6.163132001398995,54907.76692480407,265528.7791996198,218667.0,5.7,229.527,3499.1,4605.0,1.51581567749543,242.155526235915,436.151866346101,455.4377998253421,815.8296399386529,224.368801550765,79.3802051772911,297.016877260941,416.406751799053,27.76,0.161,9552.351,0.14
chicago,3.0,2015-09-30,1506.0603742963312,201946.4738207849,,,0.2577969950926039,0.241336930503871,6.160526105628768,55044.52893372461,267053.39304361504,210667.0,5.3,228.826,3485.5,4607.2,1.53524255408469,242.12222450608505,435.406184306538,457.785356593752,816.033834516549,224.848802621984,79.2971584401792,297.045395661032,417.679945657448,27.65,0.157,9552.351,0.14
chicago,3.0,2015-10-31,1497.6565776775544,203090.9720490744,,,0.2574619684334497,0.2399274410897732,6.166046727671148,55225.16269232765,270347.3686045156,202333.0,5.5,228.6,3511.7,4616.4,1.54167983793282,241.06930518329892,440.005061122829,459.77606288137,820.148339822372,226.154951463154,79.5524218126647,297.913501133933,416.00923914379104,27.9,0.158,9552.351,0.12
chicago,3.0,2015-11-30,1494.770620290536,204260.53426584112,,,0.2571333386192553,0.2426877783460976,6.174301230742817,55396.61952249054,268357.1614553293,195000.0,5.7,227.641,3520.5,4619.6,1.6212946986708,241.010087860146,437.069916218006,461.991050334924,817.1796275877499,226.122951351502,79.34066277185471,298.206945949381,415.65251958265696,28.26,0.158,9552.351,0.12
chicago,3.0,2015-12-31,1498.3616841499995,205470.53787040696,,,0.257246419500892,0.2436385608359411,6.1902695041576,55602.29461364128,268769.983799286,192500.0,5.8,226.271,3531.2,4631.1,1.7013912109058702,240.799506633627,438.410494902519,466.16436056067295,821.5248024634718,227.16668042273892,79.5873180964306,298.754887804564,415.776384808041,28.02,0.156,9552.351,0.24
chicago,3.0,2016-01-31,1505.3464705201886,206638.5581201803,,,0.2571120268785007,0.2423133241044111,6.206276256972072,55747.37506375928,272056.49607205106,188833.0,6.7,227.977,3435.7,4634.0,1.6053854095791298,239.366911865974,437.689877903189,465.47972295879,827.150959776407,227.75906924868497,78.7659855193104,299.050294660976,416.168887033872,28.27,0.153,9533.732,0.34
chicago,3.0,2016-02-29,1511.985963672316,207825.67231535004,,,0.2568220387761905,0.2393489136880725,6.224398099951144,55846.53413560128,277608.576084677,185500.0,6.6,227.438,3436.8,4635.4,1.68577960239023,239.246111035044,436.68535351560206,465.65799902790303,824.701914906761,228.963998905994,78.3903579442363,299.779439521774,416.4261123612831,28.28,0.153,9533.732,0.38
chicago,3.0,2016-03-31,1522.491320414994,208568.56035767889,,,0.2566249875678582,0.2402914445892869,6.234784000038883,55926.1702613244,277454.84078508726,187667.0,6.4,227.778,3449.5,4636.2,1.73264159206036,239.12593611989496,437.4098432679791,464.7293831459259,822.7254277642529,229.900510827137,78.24867974697891,300.06182952625403,415.977015785622,28.22,0.154,9533.732,0.36
